transaction_id,vin,fuel_liters,odometer_reading,timestamp
TXN_0070530,F2T23RVZ,295.71,288820,2020-03-18 04:20:35
TXN_0025161,HUN8FITO,116.05,21473,2020-02-03 00:11:44
TXN_0002202,A55NABM5,231.98,159841,2019-12-25 20:37:38
TXN_0001941,93ZWU9IJ,354.51,164819,2019-12-06 19:57:53
TXN_0058804,E347HNE9,179.97,196798,2020-03-15 20:55:47
TXN_0036913,W1CF12PZ,226.26,198861,2020-02-09T08:06:48Z
TXN_0073233,V5N4VSG4,119.99,50124,2020-04-08 05:12:39
TXN_0061457,2TUNF3OB,99.29,233160,1587379271
TXN_0003254,HP2RNZBC,75.51,129643,2020-01-22 18:29:24
TXN_0018919,MJ34DVLJ,212.71,127607,2019-12-31 13:19:16
TXN_0036673,06UFX75W,355.52,252912,2020-01-08 20:01:25
TXN_0077377,ZQQ5EB9I,385.03,257736,2020-04-02 14:54:25
TXN_0050399,KWW5KJDU,273.14,251578,2020-03-20 02:12:34
TXN_0054245,7ZQ2YUJK,248.39,257795,2020-03-16 02:10:12
TXN_0042572,IGWJ5P7W,114.55,286313,2020-03-06 18:55:07
TXN_0048437,LJ1J2PEM,162.29,206652,2020-07-04 14:08:56
TXN_0068409,7CFE6ZZX,215.67,56042,2020-08-12 12:03:51
TXN_123,OOAE1FVY,79.98,178722,2020-04-30 18:08:40
TXN_0032421,R7SN1TCJ,31.56,187307,2020-01-03 08:15:03
TXN_0065549,8Y62J6GO,58.58,198224,2020-04-19 17:50:34
TXN_0002354,27H6GMD4,352.45,94923,2019-12-19 06:59:36
TXN_0060158,CWR1H8NT,"133,53",110363,2020-04-30 00:58:38
TXN_0004035,TXMJQP6I,226.79,46399,2019-12-22 15:04:35
TXN_0058835,UV5IPBXM,"260,94",100195,2020-02-04 18:25:19
TXN_0034238,4UK03BO0,115.04,228268,2020-01-28 23:21:27
NONE,0CHJOGGD,381.25,310384,2020-10-18 18:06:38
TXN_0011262,J312A0WN,30.79,203182,2020-01-07 22:35:44
TXN_0059621,XVOBX136,245.36,69142,2020-03-27 08:53:11
TXN_0092697,MFJHOJAL,35.75,302269,2020-06-05 10:36:43
TXN_0000829,4TR4GSE7,204.31,140572,2019-12-20 14:05:18
TXN_0025406,02EHNURG,33.18,229875,2020-01-23T05:55:05+05:30
TXN_0052475,NGGJXIX9,251.34,227133,2020-02-17 15:09:59
TXN_0032123,GAA5OY3K,308.15,272071,2020-02-05 11:32:08
TXN_0033223,PP9GIOPH,236.03,38177,2020-02-11 10:38:45
TXN_9500379,5M92NL6W,160.55,332966,
TXN_0021103,507RRMMF,230.22,116312,2019-12-23 03:51:24
TXN_0047868,6XRJG90M,398.95,256771,2020-02-25T15:20:28+05:30
TXN_0008842,6TAMY74W,180.09,153003,2020-01-25 13:25:04
TXN_0005003,X4LT3L46,135.61,299757,1578048067
TXN_0062198,6ZD7EKEX,236.47,238412,2020-07-01 16:15:38
TXN_0051383,0HXR3GJK,311.45,246648,2020-04-18 05:54:57
TXN_0096388,2QIVUL5Y,130.22,-7023,2024-05-29 14:57:20
TXN_0019657,6U9MR4G6,367.97,189232,2020-01-11 09:29:18
TXN_0056220,IUC1VSHP,298.02,45948,2020-02-25 16:01:11
TXN_0048317,WTKPIFN4,111.01,195251,2020-02-27 07:53:09
TXN_0032485,FKNDG1JR,73.96,88353,2020-01-20T18:45:27+05:30
TXN_0026141,GE0UTX7R,205.46,50280,2020-02-26 06:21:46
TXN_0082838,FSQGAOVV,38.86,97714,2020-03-19 16:32:48
TXN_0082679,06HU5L0F,125.56,29464,2020-03-14T20:21:41Z
TXN_0089130,1J55CUK5,273.83,267788,2020-09-12 19:35:12
TXN_0093583,WAYTOOLONGVIN,108.07,448071,2023-05-08 00:27:00
TXN_0079321,YWT3HKO1,99.03,298109,2020-03-13
TXN_0050462,WOBX7HLR,83.49,286978,2020-04-29 11:40:54
TXN_0003027,GZFFAOEJ,105.96,208728,2020-01-03 16:38:17
TXN_0047386,BNN0MCIX,341.2,95256,2020-04-14 05:43:26
TXN_0083395,XJGBQFQS,337.1,118888,2020-06-27 05:56:38
TXN_0025592,7RCQ6W94,143.32,139717,2020-02-29 06:12:34
TXN_0006692,WU5RTNFD,256.6,27141,2019-12-26 19:45:04
TXN_0058174,EB900YEH,353.13,157680,2020-01-21 07:25:42
TXN_0017166,RDWLW7SX,111.26,170759,2020-02-06 14:08:13
TXN_0023922,UG5N1Y6D,298.78,138256,1581131995
TXN_0069595,TWWE3AZS,389.84,279182,2020-02-27 00:15:14
TXN_0041263,RICV9PWU,217.88,152224,2020-03-30 08:53:25
TXN_0059484,8L1Q6EV9,"369,36",193833,2020-04-06 02:37:59
TXN_0070692,CAZCFDA6,363.0,272130,2020-04-22 02:41:13
TXN_0093086,null,58.17,493303,2026-03-24 15:32:58
TXN_0086442,1NMT3ZWW,136.81,65654,2020-05-13 00:37:37
TXN_0059118,QPL5YJEY,349.91,139043,2020-02-28 03:43:51
TXN_0024051,RUGVZQ7V,174.86,105590,2020-01-07 00:07:01
TXN_0006652,0Z650SO0,91.68,221820,2020-01-15 17:34:16
TXN_0043555,RRRRRRRR,81.44,51846,2020-08-30 00:20:26
TXN_0073884,NL0K0NYJ,230.94,48738,2020-03-18 15:22:25
TXN_0067259,TG3FSA8J,46.97,135856,2020-05-02 04:17:43
TXN_0072208,06SYW2W8,185.74,287506,2020-03-11 11:57:55
TXN_0085385,3D92IOFO,"220,53",134163,2020-03-18 01:40:12
TXN_0079523,J4I3DOYC,37.73,175936,2020-04-17 00:50:13
TXN_0021722,OGGG0JMK,369.11,114400,2019-12-18 16:02:27
TXN_0086392,XNF29KWF,393.34,198051,2020-06-08 23:47:30
TXN_0059669,GUCF1EK6,166.78,136705,1588870765000
TXN_0051795,MG87OI0E,228.21,238364,2020-04-21 07:12:30
TXN_0077359,J4V6G41M,104.3,206063,2020-02-15 17:06:55
TXN_0097770,SKHZTGBI,322.95,250326,2020-05-16 12:15:08
TXN_0035409,3R0PY33D,396.68,74689,2020-03-05 09:14:18
TXN_0009681,OD9GEVGU,111.59,175861,2019-12-28 07:13:01
TXN_0009891,HZLJMS6X,259.52,204072,2020-01-30 01:23:53
TXN_0059576,J312A0WN,344.42,205691,2020-02-23 07:00:44
TXN_0035754,GW8X3KDD,48.09,95649,2020-01-15 13:46:05
TXN_0067189,QV8QDGAX,312.5,27003,2020-04-02 17:52:09
TXN_0049265,AUA4CXH5,249.66,252381,2020-04-17 12:34:41
TXN_0032956,IO7R6FWK,74.35,126192,2020-03-09
TXN_0037800,KW6KF3E6,235.38,270209,2020-01-09 12:51:23
TXN_0005659,I7C9WTRX,315.2,289401,2019-12-17 11:34:47
TXN_0051156,QQQQQQQQ,97.42,38743,2020-03-11
TXN_0089238,OPFWXEKH,217.7,295897,2020-05-30T07:11:53Z
TXN_0059045,4QV963OM,160.8,111210,2020-03-25 07:04:58
TXN_0063994,YZX4W6XL,194.0,134337,2020-05-04 15:28:23
TXN_0085237,0SZHJ7IY,313.28,47462,2020-03-08 20:26:30
TXN_0018603,G4KOOVBZ,234.4,273225,2020-01-24 01:55:12
TXN_0036120,LY2RKJ2L,171.0,83187,2020-05-17 00:58:11
TXN_0058139,RZF6YU3W,204.63,202595,2020-02-28T08:14:29
TXN_0019644,IHDOAU3F,174.7,25678,2020-01-11 08:53:41
TXN_0076603,99FS8P93,372.47,249550,2020-10-03 12:53:32
TXN_0023790,DDFGS3JO,259.93,60336,2020-02-05 09:34:32
TXN_0020659,7WSV9ALV,286.26,50764,2020-02-22 09:01:12
TXN_0091957,PM9ZP2MM,316.55,299487,2020-07-12 22:32:28
TXN_0058577,GWHF200A,35.27,81886,2020-05-05 12:31:02
TXN_0025492,MXTMV9GY,41.62,168347,2020-02-02 21:44:51
TXN_0018578,W17KF6JZ,176.57,115320,2020-02-27 23:38:45
TXN_0035691,5TZV9ZP3,239.45,172480,2020-02-22T06:18:19
TXN_0027249,A2IID9FV,210.57,54043,2020-02-14 14:24:51
TXN_0049600,X0LPCJ0H,370.78,288991,2020-03-16 08:11:27
TXN_0044022,Z734JG2L,143.45,41592,2020-03-13 04:36:47
TXN_0027978,NDCUVT7D,162.05,160780,2020-01-07 16:21:17
TXN_0088513,ZV3T9APZ,383.18,39104,2020-03-25 11:58:46
TXN_0048840,4MMV1W4K,321.78,277137,2020-03-23 15:41:38
TXN_0021782,PT6JSZST,206.19,249297,2020-01-16 11:34:34
TXN_0015076,AEDZ03YP,366.06,248739,2020-02-03 11:38:54
TXN_0008888,KPWDMJ3Z,336.78,243230,2019-12-27 09:04:25
TXN_0016409,XGQHPZHU,224.04,255792,2020-01-29 12:22:30
TXN_0031055,SXUAOZMZ,258.53,115523,2020-04-25 05:08:55
TXN_0047167,7VPSZBDX,391.55,289634,2020-03-31 14:39:36
TXN_0043270,XR7P4EV1,177.39,95750,2020-01-26 10:11:38
TXN_0091402,YOTOS87M,101.03,127786,2020-06-19 22:07:18
TXN_0047042,G6FBSIH8,131.0,146214,2020-04-18 11:48:50
TXN_0082796,0188QR7J,211.64,232389,2020-08-11 03:38:20
TXN_0054681,GCCFS951,340.4,192085,2020-03-14 14:45:26
TXN_0048995,WAK7JP5P,137.06,52526,2020-02-16 19:26:51
TXN_0065292,WU0XD5S9,321.69,277011,2020-04-08
TXN_0053513,MYXDYB9W,192.13,298987,1587819909000
TXN_0078009,7WXGJURI,97.34,221526,2020-06-02 12:43:35
TXN_0075840,KVS9VYH0,398.33,186857,2020-04-12 10:43:06
TXN_0081749,752A97PN,122.24,223141,2020-06-04 09:22:45
TXN_0071798,5X2E8NC9,349.17,279152,2020-05-11 11:38:25
TXN_0071647,8P5D6RVK,143.54,167850,2020-03-25 05:24:21
TXN_0022818,JEP4LSVS,141.45,262935,2020-02-19 00:25:17
TXN_0017369,I2SO2JQX,224.54,121022,2020-03-23 09:55:10
TXN_0063555,EMMX3Y9R,266.84,305085,2020-05-24 11:03:44
TXN_0095955,7UCVKWBA,6370.65,480922,2022-06-18 15:53:43
TXN_0061932,YT97NCSW,201.95,239923,2020-05-22 06:22:34
TXN_0082038,TCPXYAQR,308.05,88816,2020-02-24 07:31:15
TXN_550,3TSAMV0V,331.17,228865,2021-10-14 01:48:15
TXN_0023370,HL54RF6U,226.5,132979,2020-01-08 06:42:50
TXN_0091728,VRQPKOCU,209.06,292488,2020-05-04 22:55:42
TXN_0038613,R0TOKPK7,269.06,91864,2020-02-22 04:14:54
TXN_0015513,62VGEWB5,82.92,71553,2020-01-01 16:50:33
TXN_0009604,BPBX2X02,178.88,235798,2020-03-12 18:38:24
TXN_0064800,ALZU2RED,206.63,282330,2020-03-28 00:00:07
TXN_0097059,OD22K9L7,4613.77,677,2021-08-27 14:02:06
TXN_0081697,PCCJY0KI,118.94,230660,2020-07-25 08:33:25
TXN_0045079,ZTCNHDMW,198.83,201150,2020-01-29 10:28:16
TXN_0007706,AXM9NY1O,37.29,91804,2020-01-09 10:18:21
TXN_0010853,B4DVTR4J,383.02,230787,2020-02-10 17:25:26
TXN_0039508,WGXR7VAD,92.3,256954,2020-03-31 12:02:04
TXN_0052766,8I15WK5U,318.48,66286,2020-02-12 20:01:11
TXN_0025979,Z1Y3N0MW,399.67,206168,2020-02-01T17:20:09Z
TXN_0084300,BKH79UJ9,387.53,167894,2020-07-03 01:43:44
TXN_0017924,XN8PY67Y,"184,68",68423,2020-01-23 05:41:25
TXN_0056258,9DMI0751,206.75,289937,1588127071
TXN_0012275,E7SRKFF2,325.26,105297,2019-12-24 11:11:39
TXN_0057549,KCR6SPQJ,277.28,68250,2020-04-07 11:19:56
TXN_9922489,VT11L1EG,330.11,444730,2021-04-30 11:08:50
TXN_0006151,KIL4DZO3,149.64,151197,2019-12-29 08:55:15
TXN_0015563,OT6IZSAP,303.65,241222,2020-01-01 23:32:29
TXN_0091390,V76NHRU8,122.06,250558,2020-02-28 11:30:35
TXN_0025553,ZPIG5CMH,192.71,42466,2020-02-05 04:50:58
TXN_0075944,OZMCL2L0,111.13,89977,2020-04-28 05:25:51
TXN_0041715,5MJ9N13L,169.6,131598,2020-03-28 03:10:28
TXN_0061493,4FYPGPNE,233.36,177104,2020-05-13 12:34:28
TXN_0075613,W748LGME,321.06,178484,2020-05-22 09:50:07
TXN_0041795,SZN5CTTA,394.53,194040,2020-04-02 08:31:19
TXN_0008274,892Q3GAY,105.02,134118,1578712477000
TXN_0089313,QG1X1IEB,79.8,218769,2020-06-16T10:25:49+05:30
TXN_0086130,ZCGJEE0N,185.37,104208,2020-04-15 00:27:12
TXN_0081415,9HYDVS8F,236.06,127191,2020-05-23 05:37:02
TXN_0052006,NXMKTO6J,116.63,195298,2020-03-03 15:25:09
TXN_0033762,P6825M5R,156.24,255293,2020-02-25 14:05:35
TXN_0012219,1CFKO78G,215.96,284347,2020-01-25 11:27:03
TXN_0067077,OA49OY92,237.01,284153,2020-02-10 23:59:41
TXN_0028486,WJZ7BOPX,338.01,88481,2020-01-02 02:58:43
TXN_0067684,JMEHIYLW,171.55,286747,2020-03-27 17:31:22
TXN_0033964,KNXMFH5E,306.4,258057,2020-02-19 16:39:34
TXN_0002311,NFIZ0MQG,146.55,134787,2019-12-27 06:36:38
TXN_0057054,PL1TKRKV,153.42,56322,2020-07-02 12:51:18
TXN_0034150,OMV2XCDY,127.3,188092,2019-12-25 00:10:34
TXN_0042932,KHQLKJ6G,150.48,220307,2020-03-22 11:32:01
TXN_0068360,B7XKXAY7,365.69,90820,2020-05-26 21:09:06
TXN_0019031,EFUN9H5O,399.99,29277,2020-01-04 17:47:31
TXN_0067100,PWSKV4W6,391.7,304740,2020-02-13 00:52:03
TXN_0020576,FX5XGH14,294.84,108867,2020-02-21 05:50:51
TXN_0012087,53UY8U11,240.04,160792,2020-01-09
TXN_0052737,JCPUC8SO,282.19,220006,2020-02-08 14:24:49
TXN_0094961,T9UIFP7O,52.24,127685,yesterday
TXN_0049488,ML8804FI,181.33,240991,2020-03-16 12:03:27
TXN_0084421,RO4VZS9H,203.33,215906,2020-07-08 05:18:33
TXN_0076758,NB9UHLND,286.82,268142,2020-02-27 19:14:23
TXN_0036181,F2JTJTO0,202.87,233283,2020-01-16 18:22:14
TXN_0025441,847MVO9K,37.63,131428,2020-01-30 22:41:17
TXN_0064730,MG87OI0E,54.14,239351,2020-04-26 05:52:51
TXN_0001710,12IDBERJ,157.94,139264,2020-01-07 19:02:59
TXN_0044439,4IJ643YU,132.37,308022,2020-03-27 18:55:40
TXN_0087508,DHA6GH7I,322.22,89947,2020-02-28 14:39:00
TXN_0034853,D0OTSMU2,373.09,97041,2020-03-07 16:30:30
TXN_0000073,JZEVBDSI,180.79,25409,2019-12-17 08:47:58
TXN_0019517,W23OGQ7Y,291.15,78259,2020-03-06T21:26:22+05:30
TXN_0078706,T2OEB0K7,149.83,162037,2020-07-30 14:12:48
TXN_0014193,S6764CAQ,173.9,231428,1579319167000
TXN_0013404,BBDRVW9F,254.13,59835,2020-01-06 15:17:53
TXN_0043019,UWFBQ2SY,180.98,297027,2020-03-01 16:33:16
TXN_0020109,2TS0DCF1,314.39,46392,2020-01-22 09:38:36
TXN_0074866,VZP4YXHG,328.34,146086,2020-02-26 14:39:12
txn_0001234,WL11MIY0,149.53,481364,2022-07-11 07:24:20
TXN_0041307,0EDOIJH9,57.26,142747,2020-02-18 19:50:34
TXN_0083681,2X4WB2AI,38.79,171175,2020-03-06 13:29:14
TXN_0033265,PQTZ98DJ,77.48,63584,2020-03-04 00:25:17
TXN_0055012,VA9XKYWA,280.9,173093,2020-06-12 22:09:12
TXN_0072364,KCEHQO67,298.48,301849,2020-06-22 12:43:51
TXN_0033824,IMR25I7A,153.93,217923,2020-02-09 06:01:56
TXN_0054343,W6PHK0VX,352.61,24299,2020-03-27 05:17:03
TXN_0080945,E5RAU33X,55.1,203856,2020-09-24 05:28:43
TXN_0029376,Y79LP5SK,130.35,48943,2020-01-29 23:38:48
TXN_0001220,4B45M3MR,155.62,109255,2019-12-13 04:10:20
TXN_0086677,93ENVRJQ,92.09,53807,1597607306
TXN_0090961,6PEZ0SYS,287.4,117003,2020-06-10 14:06:02
TXN_0074510,QVNDBZM0,355.0,124915,2020-03-20 12:13:27
TXN_0096556,DVGNIC62,314.63,-2287,2022-07-08 15:35:08
TXN_0077813,BK97EI9N,297.05,257578,2020-03-20
TXN_0041733,W6XXXREA,280.18,44188,2020-03-18 14:44:00
TXN_0074936,BVFWB5HS,205.79,28418,2020-04-24 16:34:08
TXN_0045980,2A1K74W0,109.75,154243,2020-03-29 04:26:43
TXN_0093577,1HGBH22,234.58,373555,2023-05-08 09:34:02
TXN_0025452,BJAMH0WH,255.76,180246,2020-03-30 10:30:47
TXN_0041659,UKEX8NRS,66.92,87170,2020-03-24 19:00:58
TXN_0028122,DF272X6O,102.68,134787,2020-03-16 19:38:06
TXN_0069994,98X16F4Z,86.47,228932,2020-04-19T15:55:33
TXN_0007605,TSXK6819,253.85,201102,2019-12-19T12:21:34Z
TXN_0037514,IHDOAU3F,360.46,28889,2020-01-27 16:22:29
TXN_0053540,O7IO2F2N,63.28,119867,2020-02-09T13:41:29+05:30
TXN_0070738,H7I3WYYK,105.25,223540,2020-04-15 18:38:36
TXN_0087279,2KUUS7A9,248.5,216670,2020-03-16 08:33:07
TXN_0053083,15IGJZAE,120.53,259451,2020-03-14 09:14:35
TXN_0031340,1QRF87HK,186.7,115391,2020-03-06 17:20:56
TXN_0076137,13UMJ47E,283.68,247391,2020-03-25 03:34:20
TXN_0054442,FCNY64WU,315.13,178483,2020-03-09 21:26:57
TXN_0090053,VWR5T9L1,56.73,263867,2020-06-16 04:20:18
TXN_0082829,39201CW5,153.31,245542,2020-05-30 17:26:09
TXN_0037267,5YQO6XKQ,110.87,53195,2020-01-26
TXN_0018949,IYGP2ZES,232.98,29457,2020-02-26T06:16:34
TXN_0055579,7RB0MDD0,288.96,208541,2020-05-11 06:18:38
TXN_0034602,U3S2ZPR3,41.56,118014,2020-01-15 10:24:01
TXN_0001607,5U2486D4,152.98,229105,2019-12-13 04:01:03
TXN_0045365,XCB7ESQK,61.53,94417,2020-02-11T13:56:17
TXN_0003508,HVY3NUKO,117.49,265690,2019-12-16 03:14:40
TXN_0033237,KP3KCROK,300.85,126340,2020-01-12 15:52:21
TXN_0017123,KIC424X6,292.11,106658,2020-04-07 11:06:07
TXN_0035647,I6QGCMRR,175.61,77108,2020-02-02 07:59:33
TXN_0014831,PRJOXY3S,317.75,237081,2019-12-19 23:00:04
TXN_0027140,5CX3VCL7,70.24,148808,2020-01-25 22:48:33
TXN_0077565,3SMMS3GS,381.11,178110,2020-06-15 15:27:45
TXN_0078959,TX57LYQ9,225.98,79050,2020-06-29 04:03:57
TXN_0066021,4FJ2VNL9,45.13,226532,2020-03-04 18:44:54
TXN_0008947,I46KA0HM,108.16,213930,2020-01-19 18:44:17
TXN_0012752,6RISBC7F,90.36,215785,2020-02-29 09:52:17
TXN_0010054,YAHU8YJ5,277.56,219423,2019-12-03 05:38:40
TXN_0094235,TPUH8DFC,148.6,61766,2022-07-13 06:11:16
TXN_0013374,WDEKL93B,125.55,222781,2020-02-25 01:14:25
TXN_0062342,NQZVA1KD,94.34,121292,2020-02-14 16:46:24
TXN_0015052,1O3TO7CO,34.96,295189,2020-01-09
TXN_0063160,JP8WZ1OY,168.63,241032,2020-04-18 23:49:23
TXN_0004589,WKNWNQT2,383.07,244263,2019-12-16 15:51:26
TXN_0005455,6A1ADT63,237.04,155791,2020-01-06 16:07:10
TXN_0060542,9W7RPP9C,204.39,243185,2020-01-20 22:49:51
TXN_0033884,S6E4GQGW,361.91,51572,2019-12-11 06:52:03
TXN_0057568,U9EHL59X,73.4,84976,2020-01-28 12:49:57
TXN_0091283,63UMGTHK,162.76,69333,2020-05-17 21:32:37
TXN_0027917,L18WY988,"371,11",156054,2020-01-06 18:50:09
TXN_0080925,R9RAPPFS,375.5,130221,2020-05-16 23:08:58
TXN_0008250,LIXWJR1J,47.62,167624,2020-01-25 03:02:34
TXN_0064320,ZCJAACP5,366.99,179956,2020-03-26 00:42:41
TXN_0086035,YYYYYYYY,45.73,131364,2020-09-20
TXN_0023686,ZP2YVEKY,73.39,201539,2020-02-19 15:43:58
TXN_0073302,FEYHJHW3,290.65,75437,2020-01-27 01:10:00
TXN_0042152,8ZRR9FY5,137.94,48261,2020-01-04 17:48:10
TXN_0072790,HOTYUAY7,317.78,21221,2020-03-16 02:36:53
TXN_0013079,X0BMZDD2,159.73,258252,2020-01-11 07:35:55
TXN_0023246,ABUFWBUC,282.51,132359,2020-02-10 20:16:17
TXN_0002174,W71T319A,247.39,20887,2020-01-03 08:42:17
TXN_0004504,CW8HYV1Y,350.12,241091,2019-12-29 23:24:14
TXN_0011612,2H97H7AJ,108.47,256662,2020-01-10 15:57:11
TXN_0003967,GOGTHC3V,350.76,133972,2020-02-06 10:56:52
TXN_0029091,13ZP84JR,241.82,256483,2020-02-11 04:15:32
TXN_0089258,JEZ9HNYU,297.96,232897,2020-06-07 22:35:37
TXN_0019196,OQYQ33PO,135.04,289046,2020-02-18 05:25:02
TXN_0061053,HLZFLFXC,92.41,80087,2020-04-23 04:25:00
TXN_0064656,F02442IK,177.05,52688,2020-03-22 22:08:26
TXN_0013845,7HF043HG,123.06,73324,2020-02-19 05:06:45
TXN_0068046,C06S7U9Y,240.91,107385,2020-02-29 01:04:21
TXN_0016067,TIBI2P96,33.55,154701,2020-03-19 00:11:24
TXN_0044551,HBYGK165,66.22,48653,2020-03-29 17:50:01
TXN_9500010,833QC4AE,170.1,56442,
TXN_0084424,Q4F4QMU1,155.4,220194,2020-05-18 23:54:11
TXN_0039161,9SU6D143,299.09,137797,2020-03-14 21:26:07
TXN_0095168,C7OIT17J,244.43,202739,1995-04-25 07:00:00
TXN_0059295,84TC2QSI,199.02,193039,2020-05-26 21:58:58
TXN_0027288,TUASNCP6,57.2,28196,2020-02-27 21:30:47
TXN_0080295,1FYUHQNW,308.59,79415,2020-06-03 18:47:29
TXN_0026071,QDW7RBPE,61.01,264368,2020-02-02 06:58:41
TXN_0048966,FCOG7GVM,112.05,197747,2020-03-06 08:00:01
TXN_0093971,1WA58K5J,284.23,249234,2021-09-05 23:49:39
TXN_0073635,81HRULHH,51.03,160545,2020-05-28 09:49:16
TXN_0069749,TAIECEVS,341.82,139217,2020-07-31 18:18:11
TXN_0024554,GGSPAJLR,263.17,300417,2020-01-21 16:42:49
TXN_0076790,BUHXHPHH,47.85,157757,2020-03-29 07:27:03
TXN_0092771,4MSE7FU7,167.06,25256,2020-04-27 02:11:53
TXN_0060379,NEK993WY,205.68,231913,2020-04-04 08:11:19
TXN_0003735,TGH37BJH,301.96,140339,2020-01-05 23:57:30
TXN_0046312,GMVV6V3V,74.19,230846,2020-04-20 09:41:52
TXN_0030203,HJSOS58Y,40.11,137484,2020-03-09 14:39:14
TXN_0083032,NBGGJEWE,115.96,243794,2020-04-24 13:52:00
TXN_0018270,0OZS6G9J,210.95,207590,2019-12-09 19:46:54
TXN_0064000,UB5N033R,248.48,188296,2020-03-27 19:57:27
TXN_0069714,AQ9FR8EG,209.65,286757,2020-07-30 05:57:35
TXN_0063616,RD06ZTG5,44.93,50447,2020-04-24 12:30:17
TXN_0064355,L14UYSR6,77.14,229542,2020-05-05 11:01:35
TXN_0042477,9IYD7KU5,101.94,198373,2020-01-15 03:51:37
TXN_0063699,O0WV9KHS,174.73,23388,2020-03-14 14:10:25
TXN_0000872,HNUXG5S0,243.6,126456,2020-01-09 04:24:36
TXN_0025596,UY6KAZ7B,394.04,135451,2020-03-05 01:58:52
TXN_0041897,VCP0ZKWV,201.83,118039,2020-01-31 22:54:10
TXN_0003347,3IXL1CAJ,373.61,128260,2020-01-29 17:38:08
TXN_0093844,AB,369.23,188682,2024-01-09 20:36:34
TXN_0077079,1BRFY17X,133.13,93274,2020-07-04 09:34:48
TXN_0095696,Y5GLAIDG,-10.9,453608,2023-03-23 11:37:13
TXN_0052425,C189VUZ1,141.45,189481,2020-03-30 08:15:44
TXN_0082864,IHMOBPEG,53.91,246113,2020-05-02 20:01:42
TXN_0083546,RO4VZS9H,156.35,214432,2020-06-13 17:10:59
TXN_0054086,WUGZBGUQ,95.53,297851,2020-02-13 23:50:41
TXN_0078869,VONDP9II,75.4,194840,2020-03-23
TXN_0077049,L8OSDWAT,278.56,62339,2020-04-01 11:52:32
TXN_0013271,7EY3EN29,360.85,245035,2020-02-16 17:52:12
TXN_0018386,2ZBPPFO5,"236,2",265933,2020-01-05 06:08:32
TXN_0079207,40XK3036,144.41,222301,2020-04-14T20:58:12
TXN_0073608,5WM72QLG,102.82,194422,2020-04-25 11:56:55
TXN_0023623,8RTM4J3D,136.81,69326,1581287924000
TXN_0053344,WG8K79UR,219.56,167342,2020-03-18 07:55:03
TXN_0081224,3DGMS8HW,189.05,147954,2020-04-24T09:28:53+05:30
TXN_0001141,RFEF3USX,288.05,175493,2020-01-20 04:37:19
TXN_0025849,Q0QOEXOA,164.14,12195,2019-12-26 00:51:48
TXN_0025056,536IC7F8,45.08,191608,2020-02-19 12:26:04
TXN_0059396,VP4GL7JV,274.43,221063,2020-05-06 11:39:58
TXN_0084294,5ATDJ7XH,102.76,272610,2020-03-09 13:30:27
TXN_0059895,L2FLZSZ3,130.47,107922,2020-07-30 21:46:50
TXN_0049678,G9LRTSR6,226.78,251781,2020-03-29T07:51:43+05:30
TXN_0074926,4AQC7OZG,156.01,238625,2020-03-13 04:02:28
TXN_0050285,D96JDO7N,185.81,109712,2020-03-07 15:13:36
TXN_0046230,CU6MXSCU,178.1,282068,2020-04-17 22:03:41
TXN_0059151,1WR0A2XX,59.68,93004,2020-05-16 20:53:51
TXN_0091393,9933BQOQ,74.46,101740,2020-04-01 10:34:13
TXN_0052586,Z71CZ6ET,182.68,153452,2020-04-02 03:12:44
TXN_0031769,W0Z5QNPO,161.37,92310,2020-02-29 12:17:37
TXN_0065698,BS5MYGKN,391.15,287833,2020-04-15 00:34:45
TXN_0073105,7UCVKWBA,328.07,249360,2020-07-18 16:23:21
TXN_0033722,YFCEC8DK,92.22,136089,2020-02-18 14:01:10
TXN_0079181,M6X1HGZ0,380.67,120914,2020-06-10 11:37:32
TXN_0042047,ICVQY5IB,89.28,112033,2020-03-02 01:43:02
TXN_0042272,YG4S3MEI,331.29,290778,2020-02-26 20:46:25
TXN_0021186,MSQN9R3V,349.46,117043,2020-02-22 09:45:39
TXN_0059269,L80CEIM0,288.04,167053,2020-04-14T22:41:18+05:30
TXN_0034169,TK7S1OQO,342.04,244798,2020-03-05 09:53:08
TXN_0001997,Z368QOLQ,240.72,207602,2020-01-27 04:44:18
TXN_0059233,PYZA54JV,299.23,248699,2020-04-17T13:11:21
TXN_0013879,PS8Q185G,302.79,70426,1578323791
TXN_0039340,O2ZLKNF4,235.37,217042,2020-01-29 18:25:04
TXN_0082656,TNEQC4E4,127.05,160208,2020-05-24 06:48:19
TXN_0037274,AW54OQLF,294.24,245511,2020-02-09 16:37:51
TXN_0074959,8GPRQ12S,252.14,29537,2020-05-13 18:46:35
TXN_0025091,TFL5XNU9,254.86,264359,2020-01-28 01:48:37
TXN_0011399,C7C916S9,387.68,13154,2020-01-06 19:51:23
TXN_0082783,724HK1QD,220.39,265772,2020-08-23 05:50:52
TXN_0047172,TNOWXZO4,332.96,212652,2020-02-05 01:57:44
TXN_0044562,Y9KFTQEE,142.75,289231,2020-03-05 14:56:18
TXN_0001012,FRGYAI7E,162.82,296382,2019-12-24 03:24:25
TXN_0083653,GNWBV6VN,257.98,112773,1589702323
TXN_0042637,0TCQ0ZVC,"263,12",88255,2020-02-22 04:32:37
TXN_0078837,59QAYZ0R,41.28,113625,2020-05-02 18:22:47
